"Row.names"	"coreID"	"depth"	"Site"	"length"	"location"	"drying"	"rep"	"saturation"	"Unassigned.__"	"k__Archaea.p__Crenarchaeota"	"k__Archaea.p__Euryarchaeota"	"k__Archaea.p__.Parvarchaeota."	"k__Bacteria.__"	"k__Bacteria.p__"	"k__Bacteria.p__AD3"	"k__Bacteria.p__Acidobacteria"	"k__Bacteria.p__Actinobacteria"	"k__Bacteria.p__Armatimonadetes"	"k__Bacteria.p__BHI80.139"	"k__Bacteria.p__BRC1"	"k__Bacteria.p__Bacteroidetes"	"k__Bacteria.p__Chlamydiae"	"k__Bacteria.p__Chlorobi"	"k__Bacteria.p__Chloroflexi"	"k__Bacteria.p__Cyanobacteria"	"k__Bacteria.p__Elusimicrobia"	"k__Bacteria.p__FBP"	"k__Bacteria.p__FCPU426"	"k__Bacteria.p__Fibrobacteres"	"k__Bacteria.p__Firmicutes"	"k__Bacteria.p__Fusobacteria"	"k__Bacteria.p__GAL15"	"k__Bacteria.p__GN02"	"k__Bacteria.p__GN04"	"k__Bacteria.p__GOUTA4"	"k__Bacteria.p__Gemmatimonadetes"	"k__Bacteria.p__Kazan.3B.28"	"k__Bacteria.p__Lentisphaerae"	"k__Bacteria.p__MVP.21"	"k__Bacteria.p__NC10"	"k__Bacteria.p__NKB19"	"k__Bacteria.p__Nitrospirae"	"k__Bacteria.p__OC31"	"k__Bacteria.p__OD1"	"k__Bacteria.p__OP1"	"k__Bacteria.p__OP11"	"k__Bacteria.p__OP3"	"k__Bacteria.p__OP8"	"k__Bacteria.p__PAUC34f"	"k__Bacteria.p__Planctomycetes"	"k__Bacteria.p__Proteobacteria"	"k__Bacteria.p__SBR1093"	"k__Bacteria.p__SC4"	"k__Bacteria.p__SR1"	"k__Bacteria.p__Spirochaetes"	"k__Bacteria.p__TM6"	"k__Bacteria.p__TM7"	"k__Bacteria.p__Tenericutes"	"k__Bacteria.p__Verrucomicrobia"	"k__Bacteria.p__WPS.2"	"k__Bacteria.p__WS1"	"k__Bacteria.p__WS2"	"k__Bacteria.p__WS3"	"k__Bacteria.p__WS5"	"k__Bacteria.p__ZB3"	"k__Bacteria.p__.Caldithrix."	"k__Bacteria.p__.Thermi."
"127"	"DOC_127"	"S57"	"5cm-end"	"SR"	"30d"	"up"	"FAD"	"r4"	"saturated"	0	0.00032682729138614	0	0	0.000601362216150497	0.000287608016419803	0.000183023283176238	0.0427882289882734	0.101146510138183	0.00232701031466932	0	5.22923666217824e-05	0.0372321650347091	0.00032682729138614	3.92192749663368e-05	0.0144588393709228	0.00032682729138614	0.000274534924764358	0	0	0	0.0725295125044122	0	0	0	0	0	0.0123932908893624	0	0	0	0	0	0.00244466813956833	0	0	0	0	0	0	0	0.0524100244466814	0.625652020446315	0	0	0	0	0.000967408782502974	0	0	0.0327611676885467	0	0	0	0.000470631299596041	0	0	0	0
"128"	"DOC_128"	"S76"	"5cm-end"	"SR"	"30d"	"up"	"FAD"	"r2"	"saturated"	0	0.000260917004672786	0	4.74394553950521e-05	0.000830190469413411	4.74394553950521e-05	0	0.0374060105789986	0.0882848264901919	0.000640432647833203	0	0	0.0922460210156787	9.48789107901041e-05	0	0.00932185298512773	0.00137574420645651	0	0	0	0	0.14563912806281	0	4.74394553950521e-05	0	0	0	0.00348679997153633	0	0	0	0	0	0.00305984487298086	0	0.000284636732370312	0	0	0	0	0	0.0158447781019474	0.572594226618278	0	0	0	7.11591830925781e-05	0.0010911074740862	9.48789107901041e-05	0	0.0271353684859698	0	0	0	9.48789107901041e-05	0	0	0	0
"129"	"DOC_129"	"S15"	"5cm-end"	"SR"	"90d"	"low"	"CW"	"r2"	"saturated"	0	0.00165089472598096	5.89605259278913e-05	0	0.00147401314819728	0	0	0.0140326051708381	0.0947790454290852	0.000294802629639456	0	0	0.113675893988974	0.000235842103711565	0	0.00512956575572654	0.00262374340379116	0.000117921051855783	0	5.89605259278913e-05	0	0.184959169835795	0	0	0	0	0	0.00106128946670204	0	0	0	0	0	0.00141505262226939	0	8.84407888918369e-05	0	5.89605259278913e-05	0	0	0	0.00987588809292179	0.559329029214941	8.84407888918369e-05	0.00047168420742313	0	0.000176881577783674	0.000324282892603402	0	0	0.00801863152619321	0	0	0	0	0	0	0	0
"130"	"DOC_130"	"S11"	"5cm-end"	"SR"	"90d"	"low"	"CW"	"r1"	"saturated"	0	0.00634660421545667	0	0	0.000819672131147541	4.68384074941452e-05	0	0.0194145199063232	0.122388758782201	0.000562060889929742	0	0	0.156135831381733	0.000304449648711944	0	0.0102107728337237	0.000304449648711944	0.000117096018735363	0	0	0	0.171615925058548	0	0	0	0	0	0.00297423887587822	0	0	0	7.02576112412178e-05	0	0.00177985948477752	0	0	0	0	0	0	0	0.0188056206088993	0.472622950819672	0.000281030444964871	0.000163934426229508	0	0	0.000187353629976581	0	0	0.0147072599531616	0	0	0	0.000140515222482436	0	0	0	0
"131"	"DOC_131"	"S25"	"5cm-end"	"SR"	"90d"	"low"	"CW"	"r4"	"saturated"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.272727272727273	0	0	0	0	0	0	0	0	0	0	0	0	0	0.272727272727273	0.454545454545455	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"132"	"DOC_132"	"S1"	"5cm-end"	"SR"	"90d"	"low"	"FAD"	"r1"	"saturated"	0	0.00414045276119804	0.000376404796472549	0.0015056191858902	0.00059149325159972	0.00134430284454482	0.000215088455127171	0.124858848201323	0.0944776039146099	0.00284992203043502	0	0.000376404796472549	0.0303274721729311	0.000215088455127171	0.00172070764101737	0.0225305156745712	0.00123675861698123	0.00188202398236275	0.000107544227563586	0.000914125934290477	0	0.0742592891326558	0	0	0.000322632682690757	0	0.00059149325159972	0.01349680055923	0	0	0	0	0	0.0295208904662042	0	0.00166693552723558	0	0.000376404796472549	0.00182825186858095	0	0	0.0266709684357692	0.499596709146637	0.000860353820508684	0	0	0.00252728934774426	0.0015056191858902	0.000161316341345378	0	0.0526428993923751	0.000376404796472549	0	0	0.00360273162338011	0	0	0	0.000322632682690757
"133"	"DOC_133"	"S18"	"5cm-end"	"SR"	"90d"	"low"	"FAD"	"r3"	"saturated"	0	0.00201877460381548	0	0	0.000269169947175398	0.000134584973587699	0	0.012516402543656	0.103159382254971	0.00063927862454157	0	0.000134584973587699	0.140574004912352	0.000269169947175398	6.72924867938495e-05	0.00659466370579725	0.00063927862454157	6.72924867938495e-05	0	0	0	0.11432993506275	0	0	0	0	0	0.00252346825476935	0	0	0	0.000134584973587699	0	0.000437401164160022	0	0	0	0	0	0	0	0.0111369065643821	0.583291275529087	0.000201877460381548	0.000269169947175398	0	0	0.000100938730190774	0	0	0.0204905622287272	0	0	0	0	0	0	0	0
"134"	"DOC_134"	"S37"	"5cm-end"	"SR"	"90d"	"low"	"FAD"	"r4"	"saturated"	0	0.00224070109047453	0	0	0.000149380072698302	0	0	0.0129462729671862	0.0691131803017477	9.95867151322014e-05	0	0	0.154707961957875	0	0	0.00368470845989145	0.00149380072698302	0	0	0	0	0.148185032116716	0	0	0	0	0	0.000647313648359309	0	0	9.95867151322014e-05	0.000149380072698302	0	0.00139421401185082	0	0	0	0	0	0	0	0.013842553403376	0.581437036299358	0	0.000448140218094906	0	0	9.95867151322014e-05	0	0.000149380072698302	0.00911218443459643	0	0	0	0	0	0	0	0
"135"	"DOC_135"	"S53"	"5cm-end"	"SR"	"90d"	"up"	"CW"	"r4"	"saturated"	0	0.000354877345517456	0	0	0.00110899170474205	8.87193363793639e-05	0	0.0446701858670097	0.105442931286874	0.00133079004569046	0	0	0.121767289180677	0.000665395022845229	0	0.0119327507430244	0.000266158009138092	0.000133079004569046	0	0	0	0.0999866920995431	0	0	0	0	0	0.00669830989664197	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0176551479394934	0.556758195448698	0	0	0	0	0.000931553031983321	0	0	0.0298096970234663	0	0	0	0.000399237013707137	0	0	0	0
"136"	"DOC_136"	"S87"	"5cm-end"	"SR"	"90d"	"up"	"CW"	"r1"	"saturated"	0	0.000247724035424537	0	0	0.000247724035424537	0.000123862017712269	9.28965132842014e-05	0.0497925311203319	0.130550566668731	0.00021675853099647	0	0	0.160927726512665	0.00021675853099647	0	0.0137486839660618	0.000123862017712269	0	0	0	0	0.111351953923329	0	0	0	0	0	0.00845358270886233	0	0	0	0	0	0.00148634421254722	0	0	0	0	0	0	0	0.0659255589273549	0.421254722239425	0	0	0	0	0.000123862017712269	0.000185793026568403	0	0.0349290889948597	0	0	0	0	0	0	0	0
"137"	"DOC_137"	"S65"	"5cm-end"	"SR"	"90d"	"up"	"CW"	"r3"	"saturated"	8.67026964538597e-05	0.00187855842316696	0	0	0.000722522470448831	0.000491315279905205	0	0.0900552007167423	0.176613392676512	0.000231207190543626	0	0	0.0669633825611977	0	0	0.0282072772463224	0.000144504494089766	0.000115603595271813	0	0	0	0.0336984480217335	0	0	0	0	0	0.0137857287361637	0	0	0	0	0	0.00326580156642872	0	0	0	0	0	0	0	0.03953642958296	0.523568682986041	0	0	0	0	0.000317909886997486	5.78017976359065e-05	0	0.0190745932198491	0	0	0	0.00118493685153608	0	0	0	0
"138"	"DOC_138"	"S52"	"5cm-end"	"SR"	"90d"	"up"	"FAD"	"r3"	"saturated"	0	0.00038296568627451	0	0	0.000727634803921569	0	0	0.0245481004901961	0.0596660539215686	0.000497855392156863	0	0	0.0631510416666667	0	0	0.00478707107843137	0.000344669117647059	0	0	0	0	0.119178921568627	0	0	0	0	0	0.00225949754901961	0	0	0	0	0	0.00107230392156863	0	0	0	0	0	0	0	0.0451516544117647	0.660577512254902	0	0	0	0	0.000497855392156863	0	0	0.017156862745098	0	0	0	0	0	0	0	0
"139"	"DOC_139"	"S72"	"5cm-end"	"SR"	"90d"	"up"	"FAD"	"r4"	"saturated"	0	0.000330698766493601	0	0	0.000363768643142961	0.0001653493832468	0	0.0113760375673799	0.107907007506862	0.000959026422831443	0	0	0.076226065676775	0	0	0.00171963358576673	0	0	0	0	0	0.100499355137405	0	0	0	0	0	0.00439829359436489	0	0	0	0	0	0.00102516617613016	0	0	0	0	0	0	0	0.0419326035913886	0.638480108469195	0	0	0	0	6.61397532987202e-05	0	0	0.0145507457257184	0	0	0	0	0	0	0	0
"140"	"DOC_140"	"S78"	"5cm-end"	"SR"	"90d"	"up"	"FAD"	"r1"	"saturated"	0	0	0	0	0.000983187493855078	0	0.000147478124078262	0.031363681053977	0.197325730016714	0.000294956248156523	0	0	0.0301346966866581	0	0	0.0104709468095566	9.83187493855078e-05	0	0	0	0	0.0333792154163799	0	0	0	0	0	0.00329367810441451	0	0	0	0	0	0.00186805623832465	0	0	0	0	0	0	0	0.0424736997345394	0.632779471045128	0	0	0	0	0	0	0	0.015386884278832	0	0	0	0	0	0	0	0
"141"	"DOC_141"	"C78"	"0-5cm"	"CPCRW"	"90d"	""	"CW"	"r1"	"instant chemistry"	0	0	0.000415886878768975	0	0.00145560407569141	0.00083177375753795	0.0066541900603036	0.350384695362861	0.0548970679975047	0	0	0	0.00873362445414847	0	0.00083177375753795	0.0551050114368892	0	0.00228737783322936	0	0	0	0	0	0	0.00083177375753795	0	0.000415886878768975	0.0193387398627573	0	0	0	0	0	0.0370139322104388	0	0.000623830318153462	0	0	0	0	0	0.0195466833021418	0.202121023081722	0	0	0.000415886878768975	0	0.000623830318153462	0.00103971719692244	0	0.234144312746933	0	0	0	0.00228737783322936	0	0	0	0
"142"	"DOC_142"	"C76"	"0-5cm"	"CPCRW"	"90d"	""	"CW"	"r2"	"instant chemistry"	0	0.0015564634925929	0	0.000500291836904861	0.00116734761944468	0.000639261791600656	0.00177881542010617	0.336974346146363	0.0798243419772645	0.0021679312932544	0	0	0.0294338364045693	5.55879818783179e-05	0.00241807721170683	0.0649267628338753	0.000694849773478974	0.000389115873148225	0	0	0.000361321882209066	0.00530865226937936	0	0	0.000166763945634954	0	0	0.0306845659968315	0	0	0	0	8.33819728174769e-05	0.019233441729898	0	0.00130631757414047	0	0.000138969954695795	0.000222351927513272	0	0	0.0238194502348592	0.193585146891242	0	0	0	0	0.000416909864087384	0.000472497845965702	0	0.200839378526363	0	0	0	0.000833819728174769	0	0	0	0
"143"	"DOC_143"	"C84"	"0-5cm"	"CPCRW"	"90d"	""	"CW"	"r3"	"instant chemistry"	0	0.000124424536518601	0	0	0	0	0	0	0.304902326738833	0	0	0	0	0	0	0	0	0	0	0	0	0.00385716063207665	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.690618389946497	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000497698146074406
"144"	"DOC_144"	"C70"	"0-5cm"	"CPCRW"	"90d"	""	"FAD"	"r1"	"instant chemistry"	0	0.00138304934720071	0	0.000774507634432397	0.000497897764992255	0.00033193184332817	0.00033193184332817	0.300121708342554	0.0772294755476875	0.000497897764992255	0	0.00033193184332817	0.0178689975658331	0.000276609869440142	0.000110643947776057	0.0355167072361142	0.000829829608320425	0.000885151582208453	0	0	0	0.000608541712768312	0	0	0.000110643947776057	0	0	0.00492365567603452	0	0	0	0	0	0.0309249834034078	0	0.00165965921664085	0	0	0.00193626908608099	0	0	0.0239544146935163	0.292044700154902	0	0	0	0	0.000940473556096482	0.000442575791104227	0	0.203640185881832	0	0	0.000387253817216198	0.00143837132108874	0	0	0	0
"145"	"DOC_145"	"C80"	"0-5cm"	"CPCRW"	"90d"	""	"FAD"	"r2"	"instant chemistry"	0	0.000295926084240292	0	9.86420280800973e-05	0.000493210140400487	0.000427448788347088	0.000854897576694177	0.292769539341729	0.0432380889751093	0.00118370433696117	0	6.57613520533982e-05	0.0120014467497452	0.000558971492453885	0	0.0322559431821918	0.000394568112320389	0.00121658501298787	6.57613520533982e-05	0	9.86420280800973e-05	0.000164403380133496	0	0	6.57613520533982e-05	0	6.57613520533982e-05	0.0102916515963568	0	0	0	0	0	0.0189721500674054	0	0.00118370433696117	0	0	0.00144674974517476	0	0	0.0193667181797258	0.177555650544175	0	0	0	0	0.000427448788347088	0.000230164732186894	0	0.382698188274751	9.86420280800973e-05	0	0	0.00141386906914806	0	0	0	0
"146"	"DOC_146"	"C83"	"0-5cm"	"CPCRW"	"90d"	""	"FAD"	"r3"	"instant chemistry"	0	0	0	0	0	0	0	0	0	0	0	0	0	0.181818181818182	0	0.181818181818182	0	0	0	0	0	0.181818181818182	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.454545454545455	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"147"	"DOC_147"	"C78"	"5cm-end"	"CPCRW"	"90d"	""	"CW"	"r1"	"instant chemistry"	0	0	0	0	0	0	0	0	0.416666666666667	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.166666666666667	0	0	0	0	0	0.166666666666667	0.25	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"148"	"DOC_148"	"C76"	"5cm-end"	"CPCRW"	"90d"	""	"CW"	"r2"	"instant chemistry"	0	0.000421792618629174	0	0	0.000386643233743409	0.000878734622144112	0.0140597539543058	0.299578207381371	0.21676625659051	0.00228471001757469	0	0.000281195079086116	0.00815465729349736	7.0298769771529e-05	0.00221441124780316	0.126643233743409	0.000105448154657293	0.000140597539543058	0	0	0	0.00966608084358524	7.0298769771529e-05	0	0	0	0.000105448154657293	0.0687170474516696	7.0298769771529e-05	0	0	0	0	0.00815465729349736	0	0.000351493848857645	0	7.0298769771529e-05	0.000175746924428823	0	0	0.0194376098418278	0.158629173989455	0	0	0	0	0.00031634446397188	0.000527240773286468	0	0.0613708260105448	0	7.0298769771529e-05	7.0298769771529e-05	0.000210896309314587	0	0	0	0
"149"	"DOC_149"	"C84"	"5cm-end"	"CPCRW"	"90d"	""	"CW"	"r3"	"instant chemistry"	0	0.277777777777778	0	0	0	0	0	0.388888888888889	0.166666666666667	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.166666666666667	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"150"	"DOC_150"	"C70"	"5cm-end"	"CPCRW"	"90d"	""	"FAD"	"r1"	"instant chemistry"	0	0	0	0	0	0	0	0	0.2	0	0	0	0	0	0	0	0	0	0	0	0	0.5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"151"	"DOC_151"	"C80"	"5cm-end"	"CPCRW"	"90d"	""	"FAD"	"r2"	"instant chemistry"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
"152"	"DOC_152"	"C83"	"5cm-end"	"CPCRW"	"90d"	""	"FAD"	"r3"	"instant chemistry"	0	0.00350256458966565	0	0.000368066109422492	0.000593655015197568	0.00156724924012158	0.0030751329787234	0.224650930851064	0.1748788943769	0.00382313829787234	0	0.000178096504559271	0.00875047492401216	0.00060552811550152	0.0025883358662614	0.152426861702128	0.000308700607902736	0.000664893617021277	0	0	0.000534289513677812	0.00840615501519757	0	0	0.000118731003039514	0	0	0.0422207446808511	0	0	0	0	0	0.0246723024316109	0	0.00165036094224924	0	0.000284954407294833	0.000284954407294833	0	7.12386018237082e-05	0.0189732142857143	0.221670782674772	0	0	3.56193009118541e-05	7.12386018237082e-05	0.00086673632218845	0.00104483282674772	0	0.0986179711246201	0	0.000154350303951368	0	0.00231525455927052	2.37462006079027e-05	0	0	0
"153"	"DOC_153"	"S91"	"0-5cm"	"SR"	"30d"	""	"CW"	"r1"	"instant chemistry"	0	0.000856751199451679	0	0	0.000685400959561343	0.00175633995887594	0	0.363862234407128	0.0681973954763537	0.00102810143934202	0	0	0.0119088416723783	0.000299862919808088	0.0010709389993146	0.0996830020562029	0	0	0	0	0	0.000813913639479095	0	0	0	0	0	0.0190198766278273	0	0	0	0	0	0.0494345442083619	0	0	0	0	0	0	0	0.0754369431117204	0.203564084989719	0	0	0	0	0.000385538039753256	0	0	0.0891877998629198	0	0	0	0.0128084304318026	0	0	0	0
"154"	"DOC_154"	"S24"	"0-5cm"	"SR"	"30d"	""	"CW"	"r2"	"instant chemistry"	0	0.00411291830248645	0	0.000186950831931202	0.000654327911759207	0.00252383623107123	0	0.292578051972331	0.128902598616564	0.000654327911759207	0.000280426247896803	0	0.0130865582351841	0.000186950831931202	0.00289773789493363	0.0875864647597682	0.000560852495793606	0.000186950831931202	0.000186950831931202	0.00130865582351841	0.000280426247896803	0.00168255748738082	0	0	0	0	0	0.0155169190502898	0	0	0	0.00102822957562161	0	0.020377640680501	0	0.000186950831931202	0	0	0.000373901663862404	0.000186950831931202	0	0.040287904281174	0.303140773976444	0	0	0	0.00158908207141522	0.000560852495793606	0.000280426247896803	0	0.0724434473733408	0	0	0	0.00616937745372967	0	0	0	0
"155"	"DOC_155"	"S81"	"0-5cm"	"SR"	"30d"	""	"CW"	"r3"	"instant chemistry"	0	0	0	0	0.00130048406907015	0.0013727331840185	0	0.285311754931002	0.0950075861570696	0.00209522433350191	0	0	0.0271656672205765	0.000144498229896684	0.00166172964381186	0.11502059099776	0	0	0	0	0	0.00288996459793368	0	0	0	0	0	0.00794740264431761	0	0	0	0	0	0.0226862220937794	0	0.000288996459793368	0	0	0	0	0	0.0727548587529803	0.260819304963514	0	0	0	0	0.000288996459793368	0	0	0.0989812874792284	0	0	0	0.00426269778195217	0	0	0	0
"156"	"DOC_156"	"S45"	"0-5cm"	"SR"	"30d"	""	"FAD"	"r1"	"instant chemistry"	0	0.00243979222414607	0	0	0.00283330709900834	0.00078702974972454	0.00039351487486227	0.216275775224303	0.151896741696836	0.00629623799779632	0	0.00149535652447663	0.0183377931685818	0.000550920824807178	0.00283330709900834	0.0739020934991343	0.000472217849834724	0.000472217849834724	0	0	0	0.00582402014796159	0	0	0.000157405949944908	0	0	0.00928695104674957	0	0	0	0	0	0.0200692586179758	0.000157405949944908	0.0010231386746419	0	0	0	0	0	0.0485597355580041	0.365260506847159	0	0	0	0.000236108924917362	0.00243979222414607	0	0	0.0597355580040926	0	0	0	0.00684715882260349	0	0	0	0.00141665354950417
"157"	"DOC_157"	"S43"	"0-5cm"	"SR"	"30d"	""	"FAD"	"r2"	"instant chemistry"	0	0.00336959661114855	0	9.62741888899586e-05	0.00105901607778954	0.00158852411668432	0.000385096755559834	0.32521421007028	0.133050929045923	0.00413979012226822	0	0	0.00616154808895735	0.00067391932222971	0.00154038702223934	0.0970443824010783	0.000240685472224897	0.00206989506113411	0	0.000625782227784731	0	0.00120342736112448	0	0	0	0	0	0.0108789833445653	0	0	0	0.000144411283334938	0	0.0414460383171272	0	0.000240685472224897	0	9.62741888899586e-05	0.000144411283334938	0	0	0.058053335900645	0.229758351785886	0.000433233850004814	0	0	0	0.000625782227784731	0	0	0.0718205449119091	0	9.62741888899586e-05	0	0.00779820930008665	0	0	0	0
"158"	"DOC_158"	"S79"	"0-5cm"	"SR"	"30d"	""	"FAD"	"r3"	"instant chemistry"	0	0	0	0	0.00160474015553635	0.00160474015553635	0	0.324527836069621	0.0890013578570547	0.00111097395383286	0	0.000246883100851747	0.0177755832613258	0	0.0018516232563881	0.0669053203308234	0	0	0	0	0	0.000493766201703493	0	0	0	0	0	0.0102456486853475	0	0	0	0	0	0.0106159733366251	0	0	0	0	0	0	0	0.0761634366127639	0.238859400074065	0	0	0	0	0	0	0	0.146895445006789	0	0	0	0.0120972719417356	0	0	0	0
"159"	"DOC_159"	"S95"	"0-5cm"	"SR"	"90d"	""	"CW"	"r1"	"instant chemistry"	0	0.00122611627669357	0	0	0.00173699805864923	0.00183917441504036	0	0.404924900378053	0.0979871257790947	0	0	0	0.0162460406661898	0.000204352712782262	0.00173699805864923	0.0820476141820783	0.000306529069173393	0	0	0.000204352712782262	0	0.00235005619699602	0	0	0	0.000306529069173393	0	0.00776540308572596	0	0	0	0	0	0.0317768468376418	0	0	0	0	0	0	0	0.0645754572391948	0.201083069377746	0	0	0	0	0	0	0	0.0726473893940942	0	0	0	0.0110350464902422	0	0	0	0
"160"	"DOC_160"	"S84"	"0-5cm"	"SR"	"90d"	""	"CW"	"r2"	"instant chemistry"	0	0	0	0	0.00135878796113866	0.00108703036891093	0	0.297846321081595	0.125008492424757	0.00319315170867586	0	0	0.0122970310483049	0.000407636388341599	0.000951151572797065	0.103947279027108	0	0	0	0	0	0.000815272776683199	0	0	0	0	0	0.0120252734560772	0	0	0	0	0	0.0141313947958421	0	0	0	0	0	0	0	0.0775867925810177	0.227596983490726	0	0	0	0	0	0.0002038181941708	0	0.114817582716217	0	0	0	0.00672600040763639	0	0	0	0
"161"	"DOC_161"	"S32"	"0-5cm"	"SR"	"90d"	""	"CW"	"r3"	"instant chemistry"	0	0	0	0	0	0	0	0.666666666666667	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.333333333333333	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"162"	"DOC_162"	"S21"	"0-5cm"	"SR"	"90d"	""	"FAD"	"r1"	"instant chemistry"	0	0	0	0	0	0	0	0.555555555555556	0	0	0	0	0	0	0	0.222222222222222	0.222222222222222	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"163"	"DOC_163"	"S47"	"0-5cm"	"SR"	"90d"	""	"FAD"	"r2"	"instant chemistry"	0	0.003125	0.00025	0.00025	0.001875	5e-04	0	0.32475	0.12	0.001375	0	0	0.012875	0	0.000375	0.083875	0	0.001125	0	0	0	0.0065	0	0	0	0	0	0.011125	0	0	0	0	0	0.027125	0	0	0	0	0	0	0	0.060125	0.26725	0	0	0	0	0	0	0	0.074	0	0	0	0.0035	0	0	0	0
"164"	"DOC_164"	"S89"	"0-5cm"	"SR"	"90d"	""	"FAD"	"r3"	"instant chemistry"	0	0.00136513594478784	0	0	0.00132721550187706	0.00197186303136021	0	0.373478442228205	0.0940426984187175	0.00159265860225247	0	0.000151681771643093	0.0200219938568882	0.000341283986196959	0.00295779454704031	0.0883546319821016	0	0	0	0	0.00011376132873232	0.000910090629858557	0	0	0	0.000265443100375412	0	0.0147510522922908	0	0	0	0	0	0.0197186303136021	0	0	0	0	7.58408858215464e-05	0	0	0.0817943953585378	0.212430321186151	0	0	0	0	7.58408858215464e-05	0	0	0.0753858405066171	0	0	0.00011376132873232	0.00875962231238861	0	0	0	0
"165"	"DOC_165"	"S91"	"5cm-end"	"SR"	"30d"	""	"CW"	"r1"	"instant chemistry"	0	0	0	0	0.00128111273792094	0.00137262079062958	0	0.352946559297218	0.0771412884333821	0.0023792093704246	0	0	0.0106149341142021	0	0	0.0683565153733529	0	0	0	0	0	0.000640556368960469	0	0	0	0	0	0.0195827232796486	0	0	0	0	0	0.0550878477306003	0	0	0	0	0	0	0	0.0722913616398243	0.207997803806735	0	0	0	0	0.00109809663250366	0	0	0.124816983894583	0	0	0	0.00439238653001464	0	0	0	0
"166"	"DOC_166"	"S24"	"5cm-end"	"SR"	"30d"	""	"CW"	"r2"	"instant chemistry"	0	0.00327600327600328	0	0.00102375102375102	0.00040950040950041	0.00470925470925471	0.00040950040950041	0.247338247338247	0.0909090909090909	0.00614250614250614	0	0	0.00675675675675676	0	0.00675675675675676	0.101760851760852	0	0	0	0	0	0.00470925470925471	0	0	0	0.00163800163800164	0	0.0139230139230139	0	0	0	0.000819000819000819	0	0.0413595413595414	0	0	0	0.000614250614250614	0.000819000819000819	0.00163800163800164	0	0.0251842751842752	0.350941850941851	0.000819000819000819	0	0	0.0040950040950041	0.000614250614250614	0	0	0.0741195741195741	0	0.000614250614250614	0	0.0085995085995086	0	0	0	0
"167"	"DOC_167"	"S81"	"5cm-end"	"SR"	"30d"	""	"CW"	"r3"	"instant chemistry"	0	0.000627844922304191	0	0	0.000627844922304191	0.00188353476691257	0	0.352534923873803	0.078951498979752	0.00266834091979281	0	0	0.0155391618270287	0	0	0.0635692983832993	0	0	0	0	0	0.00172657353633652	0	0	0	0	0	0.0122429759849317	0	0	0	0	0	0.0436352221001413	0	0	0	0	0	0	0	0.06592371684194	0.230576047716214	0	0	0	0	0.000313922461152095	0	0	0.125412023230262	0	0	0	0.00376706953382515	0	0	0	0
"168"	"DOC_168"	"S45"	"5cm-end"	"SR"	"30d"	""	"FAD"	"r1"	"instant chemistry"	0	0.0117774959231745	0	0	0	0	0	0.0123210726580902	0.268345714803406	0	0	0	0	0	0	0	0.0141329951078094	0	0	0	0	0.0137706106178656	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.676753034970103	0	0	0	0	0	0	0	0.00036238448994383	0	0	0	0	0	0	0	0.00253669142960681
