"Biotic_abiotic","Trans_name","0-5cm_CPCRW_150d_CW_saturated","0-5cm_CPCRW_150d_FAD_saturated","0-5cm_CPCRW_30d_CW_saturated","0-5cm_CPCRW_30d_FAD_saturated","0-5cm_CPCRW_90d_CW_instant chemistry","0-5cm_CPCRW_90d_CW_saturated","0-5cm_CPCRW_90d_FAD_instant chemistry","0-5cm_CPCRW_90d_FAD_saturated","0-5cm_CPCRW_timezero__timezero","0-5cm_SR_150d_CW_saturated","0-5cm_SR_150d_FAD_saturated","0-5cm_SR_30d_CW_instant chemistry","0-5cm_SR_30d_CW_saturated","0-5cm_SR_30d_FAD_instant chemistry","0-5cm_SR_30d_FAD_saturated","0-5cm_SR_90d_CW_instant chemistry","0-5cm_SR_90d_CW_saturated","0-5cm_SR_90d_FAD_instant chemistry","0-5cm_SR_90d_FAD_saturated","0-5cm_SR_timezero__timezero","5cm-end_CPCRW_150d_CW_saturated","5cm-end_CPCRW_150d_FAD_saturated","5cm-end_CPCRW_30d_CW_saturated","5cm-end_CPCRW_30d_FAD_saturated","5cm-end_CPCRW_90d_CW_instant chemistry","5cm-end_CPCRW_90d_CW_saturated","5cm-end_CPCRW_90d_FAD_instant chemistry","5cm-end_CPCRW_90d_FAD_saturated","5cm-end_CPCRW_timezero__timezero","5cm-end_SR_150d_CW_saturated","5cm-end_SR_150d_FAD_saturated","5cm-end_SR_30d_CW_instant chemistry","5cm-end_SR_30d_CW_saturated","5cm-end_SR_30d_FAD_instant chemistry","5cm-end_SR_30d_FAD_saturated","5cm-end_SR_90d_CW_instant chemistry","5cm-end_SR_90d_CW_saturated","5cm-end_SR_90d_FAD_instant chemistry","5cm-end_SR_90d_FAD_saturated","5cm-end_SR_timezero__timezero"
"Biotic","guanosine (-H2O)",,,,,,,,,,,,,,,,2.63157894736842,,,,,,,,,,,,,,,,2.63157894736842,,,,,,,,
"Abiotic","NH4+",,,,,,,,,,,,,,,,,,2.63157894736842,,2.85714285714286,,,,,,,,,,,,,,2.56410256410256,,,,,,
"Biotic","carbamoyl P transfer (-H2PO4)",,,,,,,,,,,,,,,,,,,,2.85714285714286,,,,,,,,,,2.38095238095238,2.7027027027027,,2.63157894736842,,2.4390243902439,2.63157894736842,,,,
"Abiotic","acetylation (-H)",,,,,,,,,,,,,,,,,,,,,2.77777777777778,,5.71428571428571,2.7027027027027,,,,,,4.76190476190476,,,,,4.8780487804878,,,,,
"Abiotic","CHO2",,,,,,,,,,,,,,,,,,,,,2.77777777777778,,,2.7027027027027,,,,,,7.14285714285714,,,,,2.4390243902439,,,,,
"Biotic","isoprene addition (-H)",,,,,,,,,,,,,,,,,,,,,,,,,2.85714285714286,,,,,2.38095238095238,,,2.63157894736842,,2.4390243902439,,,,,
"Biotic","uridine (-H2O)",,,,,,,,,,,,,,,,,,,,,,,,,2.85714285714286,,2.63157894736842,,,,,,,,,,,,,
"Biotic","biotinyl (-H)",,,,,,,,,,,,,,,,,,,,,,,,,,,2.63157894736842,,,,,,,,,,,,,
"Biotic","thymidine (-H2O)",,,,,,,,,,,,,,,,,,,,,,,,,,,2.63157894736842,,,,,,,,,,,,,
"Biotic","deoxythymidine 5' diphosphate (-H2O)",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.38095238095238,2.7027027027027,,,,2.4390243902439,,,,,
"Biotic","uridine 5' diphosphate (-H2O)",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.38095238095238,2.7027027027027,,,,2.4390243902439,,,,,
"Biotic","thymidine 5' monophosphate (-H2O)",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.56410256410256,,
