Mass,C,H,O,N,C13,S,P,Na,El_comp,Class,NeutralMass,Error_ppm,Candidates,MolForm,AI,AI_Mod,DBE,DBE_O,DBE_AI,GFE,kmass.CH2,kdefect.CH2,NOSC,OtoC_ratio,HtoC_ratio,NtoC_ratio,PtoC_ratio,NtoP_ratio,bs1_class,bs2_class,bs3_class
394.114611677077,0,0,0,0,0,0,0,0,,None,395.1219,0,1,NA,NA,NA,NA,NA,NA,NA,393.6745,0.3254602,NA,NA,NA,NA,NA,NA,NA,NA,NA
394.116867660182,0,0,0,0,0,0,0,0,,None,395.1241,0,2,NA,NA,NA,NA,NA,NA,NA,393.6768,0.3232068,NA,NA,NA,NA,NA,NA,NA,NA,NA
394.117124079862,0,0,0,0,0,0,0,0,,None,395.1244,0,1,NA,NA,NA,NA,NA,NA,NA,393.677,0.3229506,NA,NA,NA,NA,NA,NA,NA,NA,NA
394.127411495884,15,26,9,1,0,0,1,0,CHONP,AminoSugar,395.1347,-0.4302686,2,C15H26O9NP,0,0,4,-5,-7,79.3,393.6873,0.3126747,-0.6666667,0.6,1.733333,0.06666667,0.06666667,1,Amino Sugar,Amino Sugar,Lipid
394.138623891254,14,26,8,3,0,0,1,0,CHONP,AminoSugar,395.1459,-0.3771294,2,C14H26O8N3P,0,0,4,-4,-8,72.51429,393.6985,0.3014748,-0.4285714,0.5714286,1.857143,0.2142857,0.07142857,3,Other,Amino Sugar,Protein
394.153247546947,0,0,0,0,0,0,0,0,,None,395.1605,0,1,NA,NA,NA,NA,NA,NA,NA,393.7131,0.2868675,NA,NA,NA,NA,NA,NA,NA,NA,NA
394.163811016207,16,30,8,1,0,0,1,0,CHONP,Protein,395.1711,-0.4656922,3,C16H30O8NP,0,0,3,-5,-7,88.8,393.7237,0.2763158,-1,0.5,1.875,0.0625,0.0625,1,Protein,Protein,Lipid
394.175023721135,15,30,7,3,0,0,1,0,CHONP,Protein,395.1823,-0.4133402,2,C15H30O7N3P,0,0,3,-4,-8,83.1,393.7349,0.2651156,-0.8,0.4666667,2,0.2,0.06666667,3,Protein,Protein,Protein
394.187196294417,20,29,7,1,0,0,0,0,CHON,Lignin,395.1945,-0.1783185,1,C20H29O7N,0,0.1612903,7,0,-1,77.4,393.747,0.2529567,-0.6,0.35,1.45,0.05,0,NA,Protein;Lignin,Lignin,Other
394.189723814586,0,0,0,0,0,0,0,0,,None,395.197,0,0,NA,NA,NA,NA,NA,NA,NA,393.7496,0.250432,NA,NA,NA,NA,NA,NA,NA,NA,NA
394.199905659105,17,34,7,1,0,0,1,0,CHONP,Protein,395.2072,0.2703274,1,C17H34O7NP,0,0,2,-5,-7,97.18235,393.7597,0.2402615,-1.294118,0.4117647,2,0.05882353,0.05882353,1,Protein,Protein,Lipid
394.200405104481,0,0,0,0,0,0,0,0,,None,395.2077,0,2,NA,NA,NA,NA,NA,NA,NA,393.7602,0.2397626,NA,NA,NA,NA,NA,NA,NA,NA,NA
394.208314201485,17,33,9,1,0,0,0,0,CHON,Protein,395.2156,-0.1492982,1,C17H33O9N,0,0,2,-7,-8,80.41765,393.7681,0.2318623,-0.7058824,0.5294118,1.941176,0.05882353,0,NA,Protein,Protein,Other
394.211369791702,16,34,6,3,0,0,1,0,CHONP,Protein,395.2186,-0.3135201,2,C16H34O6N3P,0,0,2,-4,-8,92.3625,393.7712,0.2288101,-1.125,0.375,2.125,0.1875,0.0625,3,Other,Protein,Protein
394.229147671729,0,0,0,0,0,0,0,0,,None,395.2364,0,0,NA,NA,NA,NA,NA,NA,NA,393.7889,0.2110521,NA,NA,NA,NA,NA,NA,NA,NA,NA
394.236532427695,18,38,6,1,0,0,1,0,CHONP,Protein,395.2438,-0.3401115,2,C18H38O6NP,0,0,1,-5,-7,104.6333,393.7963,0.2036756,-1.555556,0.3333333,2.111111,0.05555556,0.05555556,1,Other,Protein,Lipid
394.281321752482,0,0,0,0,0,0,0,0,,None,395.2886,0,1,NA,NA,NA,NA,NA,NA,NA,393.8411,0.1589363,NA,NA,NA,NA,NA,NA,NA,NA,NA
394.782324022528,0,0,0,0,0,0,0,0,,None,395.7896,0,0,NA,NA,NA,NA,NA,NA,NA,394.3415,0.6584934,NA,NA,NA,NA,NA,NA,NA,NA,NA
394.782579129392,0,0,0,0,0,0,0,0,,None,395.7899,0,0,NA,NA,NA,NA,NA,NA,NA,394.3418,0.6582386,NA,NA,NA,NA,NA,NA,NA,NA,NA
394.798449264082,0,0,0,0,0,0,0,0,,None,395.8057,0,0,NA,NA,NA,NA,NA,NA,NA,394.3576,0.6423862,NA,NA,NA,NA,NA,NA,NA,NA,NA
394.845889091239,0,0,0,0,0,0,0,0,,None,395.8532,0,0,NA,NA,NA,NA,NA,NA,NA,394.405,0.5949994,NA,NA,NA,NA,NA,NA,NA,NA,NA
394.90487059693,9,5,10,2,0,2,1,0,CHONSP,Other,395.9121,0.4425681,1,C9H5O10N2S2P,0,0,9,-1,-6,-3.033333,394.4639,0.5360837,2.222222,1.111111,0.5555556,0.2222222,0.1111111,2,Other,Other,Other
394.949436896145,0,0,0,0,0,0,0,0,,None,395.9567,0,1,NA,NA,NA,NA,NA,NA,NA,394.5084,0.4915672,NA,NA,NA,NA,NA,NA,NA,NA,NA
394.989216776456,15,8,13,0,0,0,0,0,CHO,ConHC,395.9965,-0.007321367,3,C15H8O13,0,0.6470588,12,-1,-1,26.1,394.5482,0.4518317,1.2,0.8666667,0.5333333,0,0,NA,Other,Cond Hydrocarbon,Other
394.995896060863,0,0,0,0,0,0,0,0,,None,396.0032,0,1,NA,NA,NA,NA,NA,NA,NA,394.5548,0.4451599,NA,NA,NA,NA,NA,NA,NA,NA,NA
394.996755254341,0,0,0,0,0,0,0,0,,None,396.004,0,4,NA,NA,NA,NA,NA,NA,NA,394.5557,0.4443017,NA,NA,NA,NA,NA,NA,NA,NA,NA
395.002251220177,12,13,13,0,0,0,1,0,CHOP,Tannin,396.0095,-0.3804768,4,C12H13O13P,0,0,7,-6,-7,41.3,394.5612,0.4388118,0.6666667,1.083333,1.083333,0,0.08333333,0,Other,Tannin,Phytochemical
395.004500345896,19,8,10,0,0,0,0,0,CHO,ConHC,396.0118,-0.0766012,3,C19H8O10,0.6666667,0.7857143,16,6,6,42.3,394.5634,0.4365652,0.6315789,0.5263158,0.4210526,0,0,NA,Cond Hydrocarbon,Cond Hydrocarbon,Other
395.007930926802,16,12,10,0,0,1,0,0,CHOS,ConHC,396.0152,-0.2275102,5,C16H12O10S,0,0.5,11,1,0,42.4875,394.5669,0.4331385,0.625,0.625,0.75,0,0,NA,Cond Hydrocarbon,Cond Hydrocarbon,Other
395.01511331838,10,12,11,4,0,1,0,0,CHONS,Other,396.0224,-0.1561683,2,C10H12O11N4S,0,0,7,-4,-9,-8.1,394.574,0.4259641,2.4,1.1,1.2,0.4,0,NA,Other,Tannin,Other
395.017551294589,16,13,10,0,0,0,1,0,CHOP,Lignin,396.0248,-0.4914166,3,C16H13O10P,0,0.5,11,1,0,56.7375,394.5765,0.4235288,0.125,0.625,0.8125,0,0.0625,0,Lignin,Lignin,Phytochemical
395.025594749316,16,12,12,0,0,0,0,0,CHO,ConHC,396.0329,0.01170156,3,C16H12O12,0,0.5,11,-1,-1,38.925,394.5845,0.4154944,0.75,0.75,0.75,0,0,NA,Tannin,Cond Hydrocarbon,Other
395.03329446708,21,17,2,0,0,2,1,0,CHOSP,UnsatHC,396.0406,0.4715323,4,C21H17O2S2P,0.5625,0.5882353,14,12,9,79.3,394.5922,0.4078032,-0.6666667,0.0952381,0.8095238,0,0.04761905,0,Unsat Hydrocarbon,Unsat Hydrocarbon,Phytochemical
395.036924330528,15,12,11,2,0,0,0,0,CHON,Tannin,396.0442,-0.2311831,3,C15H12O11N2,0,0.4666667,11,0,-2,29.9,394.5958,0.4041774,1.066667,0.7333333,0.8,0.1333333,0,NA,Tannin,Tannin,Other
395.038500165368,13,17,12,0,0,0,1,0,CHOP,Tannin,396.0458,-0.0356306,7,C13H17O12P,0,0,6,-6,-7,55.91538,394.5974,0.4026034,0.1538462,0.9230769,1.307692,0,0.07692308,0,Other,Tannin,Phytochemical
395.038750632681,0,0,0,0,0,0,0,0,,None,396.046,0,3,NA,NA,NA,NA,NA,NA,NA,394.5976,0.4023532,NA,NA,NA,NA,NA,NA,NA,NA,NA
395.040831752432,20,12,9,0,0,0,0,0,CHO,ConHC,396.0481,0.0600048,2,C20H12O9,0.5454545,0.6774194,15,6,6,51.75,394.5997,0.4002744,0.3,0.45,0.6,0,0,NA,Cond Hydrocarbon,Cond Hydrocarbon,Other
395.0436638928,19,13,6,2,0,0,1,0,CHONP,ConHC,396.0509,0.4603211,1,C19H13O6N2P,0.6,0.6923077,15,9,6,60.3,394.6026,0.3974454,0,0.3157895,0.6842105,0.1052632,0.05263158,2,Cond Hydrocarbon,Cond Hydrocarbon,Phytochemical
395.044005326529,17,16,9,0,0,1,0,0,CHOS,Lignin,396.0513,0.5580315,2,C17H16O9S,0,0.3913043,10,1,0,53.59412,394.6029,0.3971043,0.2352941,0.5294118,0.9411765,0,0,NA,Lignin,Lignin,Other
395.051581074227,11,16,10,4,0,1,0,0,CHONS,Tannin,396.0589,-0.363824,2,C11H16O10N4S,0,0,6,-4,-9,13.66364,394.6105,0.3895371,1.636364,0.9090909,1.454545,0.3636364,0,NA,Other,Tannin,Protein
395.053220752834,0,0,0,0,0,0,0,0,,None,396.0605,0,1,NA,NA,NA,NA,NA,NA,NA,394.6121,0.3878992,NA,NA,NA,NA,NA,NA,NA,NA,NA
395.053472581879,28,12,1,0,0,1,0,0,CHOS,ConHC,396.0607,0.3450191,4,C28H12OS,0.8076923,0.8113208,23,22,21,68.44286,394.6124,0.3876477,-0.2857143,0.03571429,0.4285714,0,0,NA,Other,Cond Hydrocarbon,Other
395.053733575344,17,17,9,0,0,0,1,0,CHOP,Lignin,396.061,0.02174507,4,C17H17O9P,0,0.3913043,10,1,0,67.00588,394.6126,0.387387,-0.2352941,0.5294118,1,0,0.05882353,0,Lignin,Lignin,Phytochemical
395.054012217824,0,0,0,0,0,0,0,0,,None,396.0613,0,2,NA,NA,NA,NA,NA,NA,NA,394.6129,0.3871086,NA,NA,NA,NA,NA,NA,NA,NA,NA
395.05641608594,0,0,0,0,0,0,0,0,,None,396.0637,0,2,NA,NA,NA,NA,NA,NA,NA,394.6153,0.3847074,NA,NA,NA,NA,NA,NA,NA,NA,NA
395.061972146395,17,16,11,0,0,0,0,0,CHO,Lignin,396.0692,0.03217474,4,C17H16O11,0,0.3913043,10,-1,-1,50.24118,394.6208,0.3791576,0.3529412,0.6470588,0.9411765,0,0,NA,Lignin,Lignin,Other
395.07328243927,16,16,10,2,0,0,0,0,CHON,Lignin,396.0806,-0.1619902,3,C16H16O10N2,0,0.3333333,10,0,-2,42.4875,394.6321,0.3678599,0.625,0.625,1,0.125,0,NA,Lignin,Lignin,Other
395.07348868892,0,0,0,0,0,0,0,0,,None,396.0808,0,3,NA,NA,NA,NA,NA,NA,NA,394.6323,0.3676539,NA,NA,NA,NA,NA,NA,NA,NA,NA
395.073919082,17,20,5,2,0,2,0,0,CHONS,Lignin,396.0812,0.4231305,2,C17H20O5N2S2,0,0.2380952,9,4,0,60.3,394.6328,0.367224,0,0.2941176,1.176471,0.1176471,0,NA,Lignin,Lignin,Other
395.074991626427,14,21,11,0,0,0,1,0,CHOP,Carb,396.0823,-0.3031343,5,C14H21O11P,0,0,5,-6,-7,68.44286,394.6338,0.3661526,-0.2857143,0.7857143,1.5,0,0.07142857,0,Carbohydrate,Carbohydrate,Other
395.075267839848,0,0,0,0,0,0,0,0,,None,396.0825,0,4,NA,NA,NA,NA,NA,NA,NA,394.6341,0.3658767,NA,NA,NA,NA,NA,NA,NA,NA,NA
395.077241402923,21,16,8,0,0,0,0,0,CHO,ConHC,396.0845,-0.0009578833,2,C21H16O8,0.4615385,0.5882353,14,6,6,60.3,394.6361,0.3639054,0,0.3809524,0.7619048,0,0,NA,Cond Hydrocarbon,Cond Hydrocarbon,Other
395.07746030752,0,0,0,0,0,0,0,0,,None,396.0847,0,2,NA,NA,NA,NA,NA,NA,NA,394.6363,0.3636867,NA,NA,NA,NA,NA,NA,NA,NA,NA
395.080515338264,18,20,8,0,0,1,0,0,CHOS,Lignin,396.0878,0.2436421,3,C18H20O8S,0,0.3076923,9,1,0,63.46667,394.6394,0.3606351,-0.1111111,0.4444444,1.111111,0,0,NA,Lignin,Lignin,Other
395.083199196874,14,20,13,0,0,0,0,0,CHO,Tannin,396.0905,-0.214432,4,C14H20O13,0,0,5,-8,-8,48.08571,394.642,0.3579542,0.4285714,0.9285714,1.428571,0,0,NA,Other,Tannin,Other
395.083473635763,17,21,5,2,0,1,1,0,CHONSP,Lignin,396.0908,0.3254112,3,C17H21O5N2SP,0,0.2380952,9,4,0,73.71176,394.6423,0.3576801,-0.4705882,0.2941176,1.235294,0.1176471,0.05882353,2,Lignin,Lignin,Phytochemical
395.088037022003,0,0,0,0,0,0,0,0,,None,396.0953,0,1,NA,NA,NA,NA,NA,NA,NA,394.6469,0.3531218,NA,NA,NA,NA,NA,NA,NA,NA,NA
395.088267072159,0,0,0,0,0,0,0,0,,None,396.0955,0,2,NA,NA,NA,NA,NA,NA,NA,394.6471,0.352892,NA,NA,NA,NA,NA,NA,NA,NA,NA
395.090435482929,0,0,0,0,0,0,0,0,,None,396.0977,0,3,NA,NA,NA,NA,NA,NA,NA,394.6493,0.350726,NA,NA,NA,NA,NA,NA,NA,NA,NA
395.092906394535,0,0,0,0,0,0,0,0,,None,396.1002,0,3,NA,NA,NA,NA,NA,NA,NA,394.6517,0.3482579,NA,NA,NA,NA,NA,NA,NA,NA,NA
395.093161923105,0,0,0,0,0,0,0,0,,None,396.1004,0,3,NA,NA,NA,NA,NA,NA,NA,394.652,0.3480026,NA,NA,NA,NA,NA,NA,NA,NA,NA
395.093417538281,15,25,8,0,0,1,1,0,CHOSP,Protein,396.1007,0.2044282,4,C15H25O8SP,0,0,4,-4,-6,83.1,394.6523,0.3477473,-0.8,0.5333333,1.666667,0,0.06666667,0,Protein,Protein,Lipid
395.09841891576,18,20,10,0,0,0,0,0,CHO,Lignin,396.1057,-0.1224916,2,C18H20O10,0,0.3076923,9,-1,-1,60.3,394.6572,0.3427515,0,0.5555556,1.111111,0,0,NA,Lignin,Lignin,Other
395.106326768539,0,0,0,0,0,0,0,0,,None,396.1136,0,2,NA,NA,NA,NA,NA,NA,NA,394.6651,0.3348525,NA,NA,NA,NA,NA,NA,NA,NA,NA
395.111427403918,15,25,10,0,0,0,1,0,CHOP,AminoSugar,396.1187,-0.4300158,3,C15H25O10P,0,0,4,-6,-7,79.3,394.6702,0.3297575,-0.6666667,0.6666667,1.666667,0,0.06666667,0,Amino Sugar,Amino Sugar,Other
395.113388974918,0,0,0,0,0,0,0,0,,None,396.1207,0,1,NA,NA,NA,NA,NA,NA,NA,394.6722,0.3277982,NA,NA,NA,NA,NA,NA,NA,NA,NA
395.119532447266,15,24,12,0,0,0,0,0,CHO,Carb,396.1268,-0.08249516,3,C15H24O12,0,0,4,-8,-8,60.3,394.6783,0.3216616,0,0.8,1.6,0,0,NA,Carbohydrate,Carbohydrate,Other
395.122587703699,14,25,9,2,0,0,1,0,CHONP,AminoSugar,396.1299,-0.2454972,2,C14H25O9N2P,0,0,4,-5,-8,72.51429,394.6814,0.3186097,-0.4285714,0.6428571,1.785714,0.1428571,0.07142857,2,Amino Sugar,Amino Sugar,Amino Sugar
395.124176595296,23,25,2,0,0,1,1,0,CHOSP,UnsatHC,396.1315,-0.418587,2,C23H25O2SP,0.4210526,0.45,12,10,8,90.03913,394.683,0.3170226,-1.043478,0.08695652,1.086957,0,0.04347826,0,Unsat Hydrocarbon,Unsat Hydrocarbon,Phytochemical
395.126789090395,0,0,0,0,0,0,0,0,,None,396.1341,0,2,NA,NA,NA,NA,NA,NA,NA,394.6856,0.314413,NA,NA,NA,NA,NA,NA,NA,NA,NA
395.129215708348,0,0,0,0,0,0,0,0,,None,396.1365,0,2,NA,NA,NA,NA,NA,NA,NA,394.688,0.3119891,NA,NA,NA,NA,NA,NA,NA,NA,NA
395.129937758765,16,29,7,0,0,1,1,0,CHOSP,Protein,396.1372,-0.1356602,1,C16H29O7SP,0,0,3,-4,-6,92.3625,394.6887,0.3112679,-1.125,0.4375,1.8125,0,0.0625,0,Protein,Protein,Lipid
395.130249361342,0,0,0,0,0,0,0,0,,None,396.1375,0,3,NA,NA,NA,NA,NA,NA,NA,394.689,0.3109566,NA,NA,NA,NA,NA,NA,NA,NA,NA
395.134765916386,19,24,9,0,0,0,0,0,CHO,Lignin,396.142,-0.02527872,2,C19H24O9,0,0.2413793,8,-1,-1,69.3,394.6936,0.3064451,-0.3157895,0.4736842,1.263158,0,0,NA,Lignin,Lignin,Other
395.137897311814,16,28,9,0,0,1,0,0,CHOS,AminoSugar,396.1452,0.5791034,2,C16H28O9S,0,0,3,-6,-7,74.55,394.6967,0.3033172,-0.5,0.5625,1.75,0,0,NA,Amino Sugar,Amino Sugar,Other
395.14780787422,16,29,9,0,0,0,1,0,CHOP,AminoSugar,396.1551,-0.4172641,2,C16H29O9P,0,0,3,-6,-7,88.8,394.7066,0.2934177,-1,0.5625,1.8125,0,0.0625,0,Other,Amino Sugar,Lipid
395.155833675395,16,28,11,0,0,0,0,0,CHO,AminoSugar,396.1631,0.1302484,3,C16H28O11,0,0,3,-8,-8,70.9875,394.7146,0.2854009,-0.375,0.6875,1.75,0,0,NA,Carbohydrate;Amino Sugar,Amino Sugar,Other
395.156105514247,0,0,0,0,0,0,0,0,,None,396.1634,0,2,NA,NA,NA,NA,NA,NA,NA,394.7149,0.2851293,NA,NA,NA,NA,NA,NA,NA,NA,NA
395.157303878822,17,24,7,4,0,0,0,0,CHON,Lignin,396.1646,-0.2049648,1,C17H24O7N4,0,0.05263158,8,1,-3,56.94706,394.7161,0.2839323,0.1176471,0.4117647,1.411765,0.2352941,0,NA,Lignin,Lignin,Protein
395.163156542323,0,0,0,0,0,0,0,0,,None,396.1704,0,1,NA,NA,NA,NA,NA,NA,NA,394.7219,0.2780862,NA,NA,NA,NA,NA,NA,NA,NA,NA
395.163403597378,0,0,0,0,0,0,0,0,,None,396.1707,0,1,NA,NA,NA,NA,NA,NA,NA,394.7222,0.2778394,NA,NA,NA,NA,NA,NA,NA,NA,NA
395.165631534511,0,0,0,0,0,0,0,0,,None,396.1729,0,2,NA,NA,NA,NA,NA,NA,NA,394.7244,0.2756139,NA,NA,NA,NA,NA,NA,NA,NA,NA
395.169554500756,0,0,0,0,0,0,0,0,,None,396.1768,0,0,NA,NA,NA,NA,NA,NA,NA,394.7283,0.2716954,NA,NA,NA,NA,NA,NA,NA,NA,NA
395.171174246585,20,28,8,0,0,0,0,0,CHO,Lignin,396.1785,-0.08288655,2,C20H28O8,0,0.1875,7,-1,-1,77.4,394.7299,0.2700774,-0.6,0.4,1.4,0,0,NA,Lignin,Lignin,Other
395.184247113099,0,0,0,0,0,0,0,0,,None,396.1915,0,2,NA,NA,NA,NA,NA,NA,NA,394.743,0.2570191,NA,NA,NA,NA,NA,NA,NA,NA,NA
395.188072294244,0,0,0,0,0,0,0,0,,None,396.1953,0,1,NA,NA,NA,NA,NA,NA,NA,394.7468,0.2531982,NA,NA,NA,NA,NA,NA,NA,NA,NA
395.19542411399,16,33,7,2,0,0,1,0,CHONP,Protein,396.2027,-0.4105133,2,C16H33O7N2P,0,0,2,-5,-8,92.3625,394.7541,0.2458546,-1.125,0.4375,2.0625,0.125,0.0625,2,Other,Protein,Lipid
395.199533071419,0,0,0,0,0,0,0,0,,None,396.2068,0,1,NA,NA,NA,NA,NA,NA,NA,394.7582,0.2417503,NA,NA,NA,NA,NA,NA,NA,NA,NA
395.199757331332,0,0,0,0,0,0,0,0,,None,396.207,0,1,NA,NA,NA,NA,NA,NA,NA,394.7585,0.2415262,NA,NA,NA,NA,NA,NA,NA,NA,NA
395.202044470988,0,0,0,0,0,0,0,0,,None,396.2093,0,1,NA,NA,NA,NA,NA,NA,NA,394.7608,0.2392417,NA,NA,NA,NA,NA,NA,NA,NA,NA
395.20240794189,0,0,0,0,0,0,0,0,,None,396.2097,0,2,NA,NA,NA,NA,NA,NA,NA,394.7611,0.2388786,NA,NA,NA,NA,NA,NA,NA,NA,NA
395.207576374062,21,32,7,0,0,0,0,0,CHO,Protein,396.2149,-0.1248288,1,C21H32O7,0,0.1428571,6,-1,-1,84.72857,394.7663,0.2337159,-0.8571429,0.3333333,1.52381,0,0,NA,Protein,Protein,Other
395.210871704544,18,36,7,0,0,1,0,0,CHOS,Protein,396.2181,0.0656933,1,C18H36O7S,0,0,1,-6,-7,91.96667,394.7696,0.2304243,-1.111111,0.3888889,2,0,0,NA,Protein,Protein,Other
395.220614585285,0,0,0,0,0,0,0,0,,None,396.2279,0,2,NA,NA,NA,NA,NA,NA,NA,394.7793,0.2206923,NA,NA,NA,NA,NA,NA,NA,NA,NA
395.222753238591,25,32,4,0,0,0,0,0,CHO,Lignin,396.23,0.0752344,2,C25H32O4,0.2857143,0.3478261,10,6,6,87.66,394.7814,0.218556,-0.96,0.16,1.28,0,0,NA,Other,Lignin,Other
395.230035092421,19,32,5,4,0,0,0,0,CHON,Lipid,396.2373,-0.1044849,1,C19H32O5N4,0,0,6,1,-3,75.3,394.7887,0.2112823,-0.5263158,0.2631579,1.684211,0.2105263,0,NA,Lipid,Lipid,Protein
395.23841902319,0,0,0,0,0,0,0,0,,None,396.2457,0,1,NA,NA,NA,NA,NA,NA,NA,394.7971,0.2029077,NA,NA,NA,NA,NA,NA,NA,NA,NA
395.243878115331,22,36,6,0,0,0,0,0,CHO,Lipid,396.2512,0.08657638,1,C22H36O6,0,0.1052632,5,-1,-1,91.39091,394.8025,0.1974547,-1.090909,0.2727273,1.636364,0,0,NA,Lipid,Lipid,Other
395.244124503628,0,0,0,0,0,0,0,0,,None,396.2514,0,1,NA,NA,NA,NA,NA,NA,NA,394.8028,0.1972086,NA,NA,NA,NA,NA,NA,NA,NA,NA
395.24722787195,19,40,6,0,0,1,0,0,CHOS,Protein,396.2545,0.1397278,1,C19H40O6S,0,0,0,-6,-7,99.3,394.8059,0.1941087,-1.368421,0.3157895,2.105263,0,0,NA,Other,Protein,Other
395.256875519061,19,41,6,0,0,0,1,0,CHOP,Protein,396.2642,-0.1928694,1,C19H41O6P,0,0,0,-6,-7,111.3,394.8155,0.1844718,-1.789474,0.3157895,2.157895,0,0.05263158,0,Other,Protein,Lipid
395.262509683533,23,40,3,0,0,1,0,0,CHOS,Lipid,396.2698,0.07492342,2,C23H40O3S,0,0.07317073,4,1,0,99.95217,394.8212,0.178844,-1.391304,0.1304348,1.73913,0,0,NA,Lipid,Lipid,Other
395.274762866402,0,0,0,0,0,0,0,0,,None,396.282,0,1,NA,NA,NA,NA,NA,NA,NA,394.8334,0.1666045,NA,NA,NA,NA,NA,NA,NA,NA,NA
395.280332553808,23,40,5,0,0,0,0,0,CHO,Lipid,396.2876,-0.08737641,1,C23H40O5,0,0.07317073,4,-1,-1,97.47391,394.839,0.161041,-1.304348,0.2173913,1.73913,0,0,NA,Lipid,Lipid,Other
395.284259898143,0,0,0,0,0,0,0,0,,None,396.2915,0,0,NA,NA,NA,NA,NA,NA,NA,394.8429,0.157118,NA,NA,NA,NA,NA,NA,NA,NA,NA
395.284539399218,0,0,0,0,0,0,0,0,,None,396.2918,0,0,NA,NA,NA,NA,NA,NA,NA,394.8432,0.1568388,NA,NA,NA,NA,NA,NA,NA,NA,NA
395.285313902751,0,0,0,0,0,0,0,0,,None,396.2926,0,0,NA,NA,NA,NA,NA,NA,NA,394.8439,0.1560652,NA,NA,NA,NA,NA,NA,NA,NA,NA
395.948819622504,14,7,9,1,0,2,0,0,CHONS,ConHC,396.9561,0.3177163,1,C14H7O9NS2,0,0.6923077,12,3,0,23.65714,395.5067,0.4933004,1.285714,0.6428571,0.5,0.07142857,0,NA,Cond Hydrocarbon,Cond Hydrocarbon,Other
395.952736474868,0,0,0,0,0,0,0,0,,None,396.96,0,3,NA,NA,NA,NA,NA,NA,NA,395.5106,0.4893879,NA,NA,NA,NA,NA,NA,NA,NA,NA
395.984149246615,0,0,0,0,0,0,0,0,,None,396.9914,0,3,NA,NA,NA,NA,NA,NA,NA,395.542,0.4580102,NA,NA,NA,NA,NA,NA,NA,NA,NA
395.995465282689,0,0,0,0,0,0,0,0,,None,397.0027,0,2,NA,NA,NA,NA,NA,NA,NA,395.5533,0.4467068,NA,NA,NA,NA,NA,NA,NA,NA,NA
396.008163438425,0,0,0,0,0,0,0,0,,None,397.0154,0,2,NA,NA,NA,NA,NA,NA,NA,395.566,0.4340228,NA,NA,NA,NA,NA,NA,NA,NA,NA
396.022930677979,0,0,0,0,0,0,0,0,,None,397.0302,0,4,NA,NA,NA,NA,NA,NA,NA,395.5807,0.4192721,NA,NA,NA,NA,NA,NA,NA,NA,NA
396.033459667343,23,11,4,1,0,1,0,0,CHONS,ConHC,397.0407,0.3586596,4,C23H11O4NS,0.7647059,0.7894737,19,15,13,57.82174,395.5912,0.4087548,0.08695652,0.173913,0.4782609,0.04347826,0,NA,Cond Hydrocarbon,Cond Hydrocarbon,Other
396.033675261473,12,16,12,1,0,0,1,0,CHONP,Tannin,397.041,0.1505277,6,C12H16O12NP,0,0,6,-6,-8,46.05,395.5915,0.4085395,0.5,1,1.333333,0.08333333,0.08333333,1,Other,Tannin,Other
396.036107946067,19,11,9,1,0,0,0,0,CHON,ConHC,397.0434,-0.008703701,2,C19H11O9N,0.5555556,0.7037037,15,6,5,45.3,395.5939,0.4061095,0.5263158,0.4736842,0.5789474,0.05263158,0,NA,Cond Hydrocarbon,Cond Hydrocarbon,Other
396.036334237494,0,0,0,0,0,0,0,0,,None,397.0436,0,2,NA,NA,NA,NA,NA,NA,NA,395.5941,0.4058835,NA,NA,NA,NA,NA,NA,NA,NA,NA
396.040984786372,0,0,0,0,0,0,0,0,,None,397.0483,0,3,NA,NA,NA,NA,NA,NA,NA,395.5988,0.4012381,NA,NA,NA,NA,NA,NA,NA,NA,NA
396.047718720825,0,0,0,0,0,0,0,0,,None,397.055,0,3,NA,NA,NA,NA,NA,NA,NA,395.6055,0.3945117,NA,NA,NA,NA,NA,NA,NA,NA,NA
396.051579933815,0,0,0,0,0,0,0,0,,None,397.0589,0,3,NA,NA,NA,NA,NA,NA,NA,395.6093,0.3906548,NA,NA,NA,NA,NA,NA,NA,NA,NA
396.068325424652,15,15,10,3,0,0,0,0,CHON,Tannin,397.0756,0.3571777,2,C15H15O10N3,0,0.2857143,10,0,-3,33.7,395.6261,0.373928,0.9333333,0.6666667,1,0.2,0,NA,Tannin,Tannin,Other
396.070134175589,13,20,11,1,0,0,1,0,CHONP,Carb,397.0774,-0.03435645,5,C13H20O11NP,0,0,5,-6,-8,60.3,395.6279,0.3721213,0,0.8461538,1.538462,0.07692308,0.07692308,1,Carbohydrate,Carbohydrate,Amino Sugar
396.070455287188,0,0,0,0,0,0,0,0,,None,397.0777,0,2,NA,NA,NA,NA,NA,NA,NA,395.6282,0.3718005,NA,NA,NA,NA,NA,NA,NA,NA,NA
396.0724115105,20,15,8,1,0,0,0,0,CHON,ConHC,397.0797,0.1976584,3,C20H15O8N,0.4545455,0.6,14,6,5,54.6,395.6302,0.3698465,0.2,0.4,0.75,0.05,0,NA,Cond Hydrocarbon,Cond Hydrocarbon,Other
396.072668406837,20,15,8,1,0,0,0,0,CHON,ConHC,397.0799,-0.4493055,3,C20H15O8N,0.4545455,0.6,14,6,5,54.6,395.6304,0.3695899,0.2,0.4,0.75,0.05,0,NA,Cond Hydrocarbon,Cond Hydrocarbon,Other
