num.trans.involved.in,sample,peak
6,Sample_5cm-end_SR_timezero__timezero,333.025251480742
9,Sample_5cm-end_SR_timezero__timezero,333.061631353247
8,Sample_5cm-end_SR_timezero__timezero,333.0980005536
3,Sample_5cm-end_SR_timezero__timezero,333.119147478048
4,Sample_5cm-end_SR_timezero__timezero,333.134400956657
4,Sample_5cm-end_SR_timezero__timezero,333.155457393929
5,Sample_5cm-end_SR_timezero__timezero,333.170775829767
5,Sample_5cm-end_SR_timezero__timezero,333.191889511065
6,Sample_5cm-end_SR_timezero__timezero,334.056875790446
1,Sample_5cm-end_SR_timezero__timezero,334.07797290737
11,Sample_5cm-end_SR_timezero__timezero,334.093247559317
7,Sample_5cm-end_SR_timezero__timezero,334.114403657029
2,Sample_5cm-end_SR_timezero__timezero,334.150804673954
6,Sample_5cm-end_SR_timezero__timezero,335.040890574738
7,Sample_5cm-end_SR_timezero__timezero,335.077259512384
7,Sample_5cm-end_SR_timezero__timezero,335.113609708087
11,Sample_5cm-end_SR_timezero__timezero,335.150026886368
5,Sample_5cm-end_SR_timezero__timezero,335.163065182101
1,Sample_5cm-end_SR_timezero__timezero,335.171132340806
4,Sample_5cm-end_SR_timezero__timezero,335.186401500809
1,Sample_5cm-end_SR_timezero__timezero,336.093692764537
7,Sample_5cm-end_SR_timezero__timezero,336.108902442484
1,Sample_5cm-end_SR_timezero__timezero,336.13007511834
6,Sample_5cm-end_SR_timezero__timezero,337.056499561597
1,Sample_5cm-end_SR_timezero__timezero,337.069540099437
9,Sample_5cm-end_SR_timezero__timezero,337.092913068818
6,Sample_5cm-end_SR_timezero__timezero,337.129267448714
8,Sample_5cm-end_SR_timezero__timezero,337.165670896785
2,Sample_5cm-end_SR_timezero__timezero,337.178707142724
1,Sample_5cm-end_SR_timezero__timezero,337.205458475205
5,Sample_5cm-end_SR_timezero__timezero,338.088168096718
9,Sample_5cm-end_SR_timezero__timezero,339.035791243418
6,Sample_5cm-end_SR_timezero__timezero,339.072169280813
9,Sample_5cm-end_SR_timezero__timezero,339.108536306444
5,Sample_5cm-end_SR_timezero__timezero,339.144960923692
4,Sample_5cm-end_SR_timezero__timezero,339.157958141725
11,Sample_5cm-end_SR_timezero__timezero,339.181333849413
2,Sample_5cm-end_SR_timezero__timezero,340.067449061764
6,Sample_5cm-end_SR_timezero__timezero,340.103784693741
9,Sample_5cm-end_SR_timezero__timezero,341.051442413066
2,Sample_5cm-end_SR_timezero__timezero,341.066698342003
6,Sample_5cm-end_SR_timezero__timezero,341.08779829897
1,Sample_5cm-end_SR_timezero__timezero,341.099104913088
3,Sample_5cm-end_SR_timezero__timezero,341.103063266777
4,Sample_5cm-end_SR_timezero__timezero,341.124234110111
1,Sample_5cm-end_SR_timezero__timezero,341.142806442394
9,Sample_5cm-end_SR_timezero__timezero,341.160603381658
1,Sample_5cm-end_SR_timezero__timezero,341.179233350541
7,Sample_5cm-end_SR_timezero__timezero,341.196987459449
4,Sample_5cm-end_SR_timezero__timezero,342.083066272811
1,Sample_5cm-end_SR_timezero__timezero,342.096107441904
3,Sample_5cm-end_SR_timezero__timezero,342.119474603841
4,Sample_5cm-end_SR_timezero__timezero,342.155804063982
4,Sample_5cm-end_SR_timezero__timezero,343.030689470624
3,Sample_5cm-end_SR_timezero__timezero,343.045938320697
10,Sample_5cm-end_SR_timezero__timezero,343.067098624613
2,Sample_5cm-end_SR_timezero__timezero,343.103458467252
7,Sample_5cm-end_SR_timezero__timezero,343.118709498629
10,Sample_5cm-end_SR_timezero__timezero,343.176245578233
2,Sample_5cm-end_SR_timezero__timezero,343.212644462623
2,Sample_5cm-end_SR_timezero__timezero,344.077581584046
3,Sample_5cm-end_SR_timezero__timezero,344.098755872782
4,Sample_5cm-end_SR_timezero__timezero,344.135078172577
1,Sample_5cm-end_SR_timezero__timezero,344.171521146294
3,Sample_5cm-end_SR_timezero__timezero,345.025226578242
2,Sample_5cm-end_SR_timezero__timezero,345.046318688597
6,Sample_5cm-end_SR_timezero__timezero,345.061604731378
5,Sample_5cm-end_SR_timezero__timezero,345.082755931553
11,Sample_5cm-end_SR_timezero__timezero,345.097991586627
1,Sample_5cm-end_SR_timezero__timezero,345.101352422893
9,Sample_5cm-end_SR_timezero__timezero,345.119118515868
1,Sample_5cm-end_SR_timezero__timezero,345.13441317963
5,Sample_5cm-end_SR_timezero__timezero,345.155522306248
3,Sample_5cm-end_SR_timezero__timezero,345.170772044033
3,Sample_5cm-end_SR_timezero__timezero,345.191924311616
3,Sample_5cm-end_SR_timezero__timezero,345.228266473223
2,Sample_5cm-end_SR_timezero__timezero,346.056891463087
6,Sample_5cm-end_SR_timezero__timezero,346.078012861436
8,Sample_5cm-end_SR_timezero__timezero,346.114396969378
5,Sample_5cm-end_SR_timezero__timezero,346.150747703164
5,Sample_5cm-end_SR_timezero__timezero,347.040850161563
7,Sample_5cm-end_SR_timezero__timezero,347.077245730527
3,Sample_5cm-end_SR_timezero__timezero,347.098357203496
3,Sample_5cm-end_SR_timezero__timezero,347.113663662093
1,Sample_5cm-end_SR_timezero__timezero,347.116947742742
4,Sample_5cm-end_SR_timezero__timezero,347.134779655683
2,Sample_5cm-end_SR_timezero__timezero,347.150020621998
4,Sample_5cm-end_SR_timezero__timezero,347.171179231691
3,Sample_5cm-end_SR_timezero__timezero,347.186445389969
5,Sample_5cm-end_SR_timezero__timezero,347.207546532982
4,Sample_5cm-end_SR_timezero__timezero,348.072492059411
1,Sample_5cm-end_SR_timezero__timezero,348.108884703253
4,Sample_5cm-end_SR_timezero__timezero,348.130062153686
2,Sample_5cm-end_SR_timezero__timezero,348.166387019705
2,Sample_5cm-end_SR_timezero__timezero,349.020139225187
7,Sample_5cm-end_SR_timezero__timezero,349.092907365862
4,Sample_5cm-end_SR_timezero__timezero,349.105918731525
6,Sample_5cm-end_SR_timezero__timezero,349.129289189948
2,Sample_5cm-end_SR_timezero__timezero,349.150395876219
6,Sample_5cm-end_SR_timezero__timezero,349.165677922166
3,Sample_5cm-end_SR_timezero__timezero,349.20209637892
