num.trans.involved.in,sample,peak
8,Sample_0-5cm_SR_timezero__timezero,318.083098666649
6,Sample_0-5cm_SR_timezero__timezero,318.098303954298
6,Sample_0-5cm_SR_timezero__timezero,318.119476578986
8,Sample_0-5cm_SR_timezero__timezero,319.04598965746
2,Sample_0-5cm_SR_timezero__timezero,319.067098465298
13,Sample_0-5cm_SR_timezero__timezero,319.082356646457
3,Sample_0-5cm_SR_timezero__timezero,319.10346188608
9,Sample_0-5cm_SR_timezero__timezero,319.118707797915
7,Sample_0-5cm_SR_timezero__timezero,319.139874903101
5,Sample_0-5cm_SR_timezero__timezero,319.155094878599
1,Sample_0-5cm_SR_timezero__timezero,319.168134384812
5,Sample_0-5cm_SR_timezero__timezero,319.176243353797
2,Sample_0-5cm_SR_timezero__timezero,320.04121819699
2,Sample_0-5cm_SR_timezero__timezero,320.077621411725
8,Sample_0-5cm_SR_timezero__timezero,320.098751119998
2,Sample_0-5cm_SR_timezero__timezero,320.135099700241
8,Sample_0-5cm_SR_timezero__timezero,321.025221369165
9,Sample_0-5cm_SR_timezero__timezero,321.061632109406
7,Sample_0-5cm_SR_timezero__timezero,321.098021192473
12,Sample_0-5cm_SR_timezero__timezero,321.134386603351
7,Sample_0-5cm_SR_timezero__timezero,321.170751350076
1,Sample_0-5cm_SR_timezero__timezero,321.210546100335
1,Sample_0-5cm_SR_timezero__timezero,321.220103520886
5,Sample_0-5cm_SR_timezero__timezero,322.056881666728
4,Sample_0-5cm_SR_timezero__timezero,322.078013719158
15,Sample_0-5cm_SR_timezero__timezero,322.093257205269
7,Sample_0-5cm_SR_timezero__timezero,322.114402684015
7,Sample_0-5cm_SR_timezero__timezero,322.129639573023
3,Sample_0-5cm_SR_timezero__timezero,323.040893378881
10,Sample_0-5cm_SR_timezero__timezero,323.077246758726
4,Sample_0-5cm_SR_timezero__timezero,323.088544659014
6,Sample_0-5cm_SR_timezero__timezero,323.113655251288
10,Sample_0-5cm_SR_timezero__timezero,323.150025654028
2,Sample_0-5cm_SR_timezero__timezero,323.16864685153
6,Sample_0-5cm_SR_timezero__timezero,323.186414292922
1,Sample_0-5cm_SR_timezero__timezero,324.07247148912
2,Sample_0-5cm_SR_timezero__timezero,324.093676839685
8,Sample_0-5cm_SR_timezero__timezero,324.108872067632
3,Sample_0-5cm_SR_timezero__timezero,324.1300493378
2,Sample_0-5cm_SR_timezero__timezero,325.020163362036
8,Sample_0-5cm_SR_timezero__timezero,325.056530477829
7,Sample_0-5cm_SR_timezero__timezero,325.092882648708
8,Sample_0-5cm_SR_timezero__timezero,325.129285134936
1,Sample_0-5cm_SR_timezero__timezero,325.142325009665
8,Sample_0-5cm_SR_timezero__timezero,325.165678470697
4,Sample_0-5cm_SR_timezero__timezero,325.202040875506
5,Sample_0-5cm_SR_timezero__timezero,326.088161326381
5,Sample_0-5cm_SR_timezero__timezero,326.124571372328
4,Sample_0-5cm_SR_timezero__timezero,327.035771893126
3,Sample_0-5cm_SR_timezero__timezero,327.051026506648
15,Sample_0-5cm_SR_timezero__timezero,327.072186219131
5,Sample_0-5cm_SR_timezero__timezero,327.087431418026
10,Sample_0-5cm_SR_timezero__timezero,327.108561694671
1,Sample_0-5cm_SR_timezero__timezero,327.123816329246
8,Sample_0-5cm_SR_timezero__timezero,327.144941913348
3,Sample_0-5cm_SR_timezero__timezero,327.157957682419
2,Sample_0-5cm_SR_timezero__timezero,327.16356387785
4,Sample_0-5cm_SR_timezero__timezero,327.181346234929
3,Sample_0-5cm_SR_timezero__timezero,327.217743373106
3,Sample_0-5cm_SR_timezero__timezero,328.067408206179
5,Sample_0-5cm_SR_timezero__timezero,328.103787645683
1,Sample_0-5cm_SR_timezero__timezero,328.140210103474
1,Sample_0-5cm_SR_timezero__timezero,328.97954020998
8,Sample_0-5cm_SR_timezero__timezero,329.030307295735
11,Sample_0-5cm_SR_timezero__timezero,329.051451115038
6,Sample_0-5cm_SR_timezero__timezero,329.066712359551
7,Sample_0-5cm_SR_timezero__timezero,329.087797618327
9,Sample_0-5cm_SR_timezero__timezero,329.103084402785
4,Sample_0-5cm_SR_timezero__timezero,329.106439635732
7,Sample_0-5cm_SR_timezero__timezero,329.124205319477
1,Sample_0-5cm_SR_timezero__timezero,329.152463449992
13,Sample_0-5cm_SR_timezero__timezero,329.160591994462
9,Sample_0-5cm_SR_timezero__timezero,329.196964721667
6,Sample_0-5cm_SR_timezero__timezero,329.233346161549
1,Sample_0-5cm_SR_timezero__timezero,330.061948949355
5,Sample_0-5cm_SR_timezero__timezero,330.083096393183
3,Sample_0-5cm_SR_timezero__timezero,330.098342509405
11,Sample_0-5cm_SR_timezero__timezero,331.045962997456
6,Sample_0-5cm_SR_timezero__timezero,331.067059584603
12,Sample_0-5cm_SR_timezero__timezero,331.08234461424
6,Sample_0-5cm_SR_timezero__timezero,331.103480841626
6,Sample_0-5cm_SR_timezero__timezero,331.118714055728
9,Sample_0-5cm_SR_timezero__timezero,331.139869817619
5,Sample_0-5cm_SR_timezero__timezero,331.17623973867
4,Sample_0-5cm_SR_timezero__timezero,331.191532899677
1,Sample_0-5cm_SR_timezero__timezero,331.212651902825
7,Sample_0-5cm_SR_timezero__timezero,332.077559200745
8,Sample_0-5cm_SR_timezero__timezero,332.098748053624
5,Sample_0-5cm_SR_timezero__timezero,332.135097954962
6,Sample_0-5cm_SR_timezero__timezero,333.025251480742
10,Sample_0-5cm_SR_timezero__timezero,333.061631353247
11,Sample_0-5cm_SR_timezero__timezero,333.0980005536
3,Sample_0-5cm_SR_timezero__timezero,333.119147478048
4,Sample_0-5cm_SR_timezero__timezero,333.134400956657
4,Sample_0-5cm_SR_timezero__timezero,333.155457393929
5,Sample_0-5cm_SR_timezero__timezero,333.170775829767
6,Sample_0-5cm_SR_timezero__timezero,333.191889511065
7,Sample_0-5cm_SR_timezero__timezero,334.056875790446
1,Sample_0-5cm_SR_timezero__timezero,334.07797290737
14,Sample_0-5cm_SR_timezero__timezero,334.093247559317
8,Sample_0-5cm_SR_timezero__timezero,334.114403657029
