num.trans.involved.in,sample,peak
8,Sample_5cm-end_SR_150d_CW_saturated,285.025201758404
7,Sample_5cm-end_SR_150d_CW_saturated,285.040482717207
9,Sample_5cm-end_SR_150d_CW_saturated,285.061624640187
1,Sample_5cm-end_SR_150d_CW_saturated,285.0802488762
4,Sample_5cm-end_SR_150d_CW_saturated,285.09802363701
7,Sample_5cm-end_SR_150d_CW_saturated,285.134396909814
8,Sample_5cm-end_SR_150d_CW_saturated,285.170747470103
4,Sample_5cm-end_SR_150d_CW_saturated,286.035724717044
7,Sample_5cm-end_SR_150d_CW_saturated,286.056854185945
3,Sample_5cm-end_SR_150d_CW_saturated,286.093258351456
5,Sample_5cm-end_SR_150d_CW_saturated,287.019720815179
1,Sample_5cm-end_SR_150d_CW_saturated,287.023117578734
11,Sample_5cm-end_SR_150d_CW_saturated,287.040874002664
11,Sample_5cm-end_SR_150d_CW_saturated,287.056120380306
1,Sample_5cm-end_SR_150d_CW_saturated,287.059508757128
5,Sample_5cm-end_SR_150d_CW_saturated,287.07724848371
9,Sample_5cm-end_SR_150d_CW_saturated,287.092513444559
6,Sample_5cm-end_SR_150d_CW_saturated,287.113604285288
2,Sample_5cm-end_SR_150d_CW_saturated,287.128909980474
3,Sample_5cm-end_SR_150d_CW_saturated,287.149980319093
3,Sample_5cm-end_SR_150d_CW_saturated,287.186385989879
2,Sample_5cm-end_SR_150d_CW_saturated,288.014973619225
1,Sample_5cm-end_SR_150d_CW_saturated,288.051401812358
2,Sample_5cm-end_SR_150d_CW_saturated,288.072486345849
3,Sample_5cm-end_SR_150d_CW_saturated,288.108876794706
5,Sample_5cm-end_SR_150d_CW_saturated,288.99898550377
11,Sample_5cm-end_SR_150d_CW_saturated,289.035372562707
3,Sample_5cm-end_SR_150d_CW_saturated,289.038763848075
4,Sample_5cm-end_SR_150d_CW_saturated,289.056535415009
5,Sample_5cm-end_SR_150d_CW_saturated,289.071751686782
9,Sample_5cm-end_SR_150d_CW_saturated,289.092884225668
6,Sample_5cm-end_SR_150d_CW_saturated,289.108151488047
6,Sample_5cm-end_SR_150d_CW_saturated,289.129302297472
4,Sample_5cm-end_SR_150d_CW_saturated,289.165635086071
3,Sample_5cm-end_SR_150d_CW_saturated,290.030605090721
6,Sample_5cm-end_SR_150d_CW_saturated,291.014659802866
3,Sample_5cm-end_SR_150d_CW_saturated,291.051011610793
3,Sample_5cm-end_SR_150d_CW_saturated,291.072202598381
10,Sample_5cm-end_SR_150d_CW_saturated,291.08743995916
4,Sample_5cm-end_SR_150d_CW_saturated,291.108563242726
1,Sample_5cm-end_SR_150d_CW_saturated,291.123763842606
4,Sample_5cm-end_SR_150d_CW_saturated,291.144928289015
